gotu	covered_length	total_length	coverage_ratio	strain
G014297595	20390	2933091	0.006951710669733738	 Neisseria musculi
G900114445	20387	2735585	0.007452519296603835	 Salinicoccus halodurans
G004328965	20382	4715692	0.0043221652304688265	 Chryseobacterium gleum
G003312875	20380	9121443	0.002234295604324886	 Amycolatopsis albispora
G000373805	20380	2532312	0.00804798144936327	 Corynebacterium pilosum
G003253745	20371	8064317	0.002526066373630898	 Mesorhizobium kowhaii
G008039615	20370	8759541	0.002325464313712328	 Vineibacter terrae
G002008345	20368	3077137	0.006619139804305106	 Clostridium tepidum
G014635585	20361	2462923	0.008267006317290472	 Rothia aerolata
G013133775	20354	2442934	0.008331784649114549	 Pelistega europaea
G003143955	20344	2880459	0.007062763260994168	 Kurthia zopfii
G019880585	20336	6570349	0.0030951171695750104	 Sphingomonas colocasiae
G900207575	20330	3807285	0.005339763112033904	 Cereibacter ovatus
G003171655	20330	3851305	0.00527873019664763	 Sphingosinithalassobacter portus
G014218355	20326	5621910	0.0036154972242529674	 Anaerocolumna chitinilytica
G016127775	20325	1751943	0.011601404840225966	 Pediococcus pentosaceus
G008386465	20313	2628350	0.007728422774744612	 Arenimonas fontis
G016939435	20310	3456458	0.005875957410736656	 Parageobacillus toebii
G016907365	20307	4326429	0.0046937092923517295	 Oerskovia paurometabola
G000744825	20282	2632967	0.007703096924496205	 Carnobacterium mobile
G900100125	20277	1761719	0.011509781071782731	 Dolosicoccus paucivorans
G014203395	20273	8541835	0.002373377617338663	 Saccharopolyspora phatthalungensis
G003012935	20261	4780668	0.0042381106573391	 Pannonibacter carbonis
G014651435	20242	5845961	0.003462561587393416	 Massilia plicata
G003994485	20239	3687195	0.005488996378005503	 Arsenicitalea aurantiaca
G014191505	20238	4762399	0.004249538940353381	 Hoyosella altamirensis
G016107525	20228	3428132	0.005900589592232738	 Psychrobacter aquimaris
G009709675	20204	4160794	0.0048558039643394986	 Agromyces bracchium
G003952005	20203	2963024	0.0068183720415359444	 Bifidobacterium callimiconis
G014396975	20195	3456638	0.005842382106543989	 Thermomonas carbonis
G000146165	20189	5131444	0.003934370130512971	 Shewanella oneidensis
G900155595	20181	2395681	0.008423909527186633	 Actinomyces mediterranea
G004124235	20176	4803455	0.004200309985208563	 Yersinia hibernica
G900460995	20172	4929706	0.00409192759162514	 Chryseobacterium indologenes
G001050515	20167	3931135	0.005130070577581284	 Erwinia piriflorinigrans
G014199685	20165	3758480	0.005365200825865776	 Sphingosinicella soli
G900156775	20162	6407731	0.0031465116123008284	 Nocardia farcinica
G004168035	20152	4714487	0.004274484159146053	 Nocardioides iriomotensis
G000807775	20142	5592065	0.0036018894630158982	 Pandoraea fibrosis
G015751065	20133	2575368	0.007817523553915401	 Enterococcus lactis
G014838735	20122	2118812	0.009496831243168342	 Limosilactobacillus portuensis
G004343305	20120	3453227	0.005826434230938192	 Pseudofulvimonas gallinarii
G002015075	20109	2298322	0.008749426755693937	 Canicola haemoglobinophilus
G003596335	20108	4546337	0.004422901337934253	 Motilimonas pumilua
G002879535	20102	6589118	0.0030507876775009947	 Mesorhizobium intechi
G003363255	20100	1985105	0.0101254089834039	 Weissella thailandensis
G002741015	20079	9631151	0.0020847975491195187	 Microvirga ossetica
G000024065	20076	2749646	0.007301303513252252	 Jonesia denitrificans
G009829685	20061	3406025	0.005889856944678915	 Cellulomonas citrea
G014644155	20059	6337487	0.0031651346977122005	 Massilia buxea
G900199705	20053	1737989	0.011538047709162716	 Collinsella provencensis
G009371885	20047	2753830	0.007279679573539398	 Bifidobacterium tibiigranuli
G900187295	20043	3011567	0.0066553392303740876	 Corynebacterium cystitidis
G005405465	20028	1975453	0.01013843407056508	 Weissella thailandensis
G009826815	20027	2232539	0.00897050398671647	 Pasteurella canis
G014837235	20005	3342174	0.005985624925572397	 Limnohabitans radicicola
G014648735	19993	4445311	0.004497548090561043	 Paenarthrobacter nicotinovorans
G900107815	19982	2834771	0.0070488938965440244	 Eubacterium aggregans
G013267215	19981	4972338	0.004018431570822418	 Shewanella oneidensis
G014635905	19980	2308978	0.008653179025525579	 Limosilactobacillus caviae
G014727215	19973	6696010	0.002982821112871695	 Rhizobium leucaenae
G003710805	19969	4062318	0.0049156663756997855	 Agromyces tardus
G003946275	19963	2569130	0.007770334704744408	 Loigolactobacillus backii
G009735585	19951	3490409	0.005715949047804999	 Gramella aestuarii
G900128485	19950	2354108	0.008474547471908681	 Duodenibacillus massiliensis
G000439375	19936	3319718	0.006005329368337913	 Tatumella saanichensis
G900453245	19935	3178784	0.006271265993537152	 Moraxella lacunata
G000814845	19934	5742997	0.003471009997045097	 Pandoraea sputorum
G002620825	19931	43516	0.4580154425958268	 Staphylococcus virus IME1361-01
G013408685	19931	3754750	0.005308209601171849	 Schumannella luteola
G001437405	19930	2262206	0.00880998459026278	 Pediococcus ethanolidurans
G002968575	19928	5728839	0.0034785407654151215	 Neorhizobium huautlense
G014634805	19914	1965695	0.01013076799808719	 Leuconostoc falkenbergense
G001655675	19912	4948455	0.004023882201616464	 Mangrovibacter phragmitis
G004195745	19911	7158107	0.0027816013367780055	 Streptomyces albidoflavus
G900105715	19904	3356240	0.005930445975258027	 Microbacterium humi
G001403635	19903	3733166	0.005331399675235444	 Clostridium massiliamazoniense
G900176655	19898	2162127	0.009202974663375463	 Collinsella vaginalis
G013867715	19897	2758975	0.007211736242626337	 Thermoactinomyces intermedius
G000213535	19893	1975733	0.01006866818542789	 Kingella kingae
G016026975	19881	1974256	0.010070122618343315	 Aerococcus urinae
G006538965	19877	5615819	0.0035394659265193555	 Pimelobacter simplex
G008693045	19845	4910941	0.004040977075472909	 Ewingella americana
G001543175	19837	1974262	0.010047805205185533	 Aerococcus urinae
G013407955	19837	7240126	0.002739869444261053	 Microlunatus parietis
G000771405	19829	2101688	0.009434797172558438	 Bifidobacterium pullorum
G018406645	19827	3270620	0.006062153353186857	 Lysobacter helvus
G017583105	19824	2585356	0.007667802809361651	 Mammaliicoccus fleurettii
G014204865	19820	8047854	0.0024627683355090686	 Amycolatopsis jiangsuensis
G002968815	19818	6618008	0.0029945566702246356	 Neorhizobium tomejilense
G001438725	19812	2117216	0.009357571452322294	 Pediococcus inopinatus
G017310015	19808	4053293	0.004886890733041011	 Marinobacterium georgiense
G014644555	19796	3936820	0.005028423956391199	 Glutamicibacter ardleyensis
G001955715	19785	4264855	0.004639079171507589	 Rhodoferax saidenbachensis
G001302565	19784	3918444	0.005048942896721249	 Glutamicibacter halophytocola
G900114425	19779	2330865	0.008485690934481404	 Sharpea azabuensis
G001305515	19779	6485083	0.0030499224142543743	 Prosthecomicrobium hirschii
G003058465	19772	4227194	0.004677334420894806	 Orrella marina
G000025965	19760	4727295	0.00417998030586202	 Aromatoleum aromaticum
G900104245	19753	2206961	0.008950316747781226	 Pseudidiomarina indica
G003368685	19742	43504	0.45379735196763515	 Staphylococcus virus SA1014ruMSSAST7
G002896715	19717	4713733	0.004182884350895564	 Agrobacterium bohemicum
G000426525	19714	4854784	0.004060736790761443	 Nocardioides alkalitolerans
G001889605	19698	5324581	0.0036994460221377043	 Mesorhizobium oceanicum
G003846135	19697	4503838	0.004373381102961519	 Erwinia psidii
G004195735	19696	6970371	0.002825674558786039	 Streptomyces albidoflavus
G007994075	19678	8856958	0.002221756047618155	 Pseudonocardia hierapolitana
G003953935	19677	7357185	0.0026745283692064287	 Massilia atriviolacea
G016404565	19669	4901655	0.004012726313867459	 Serratia odorifera
G000407585	19663	2812978	0.0069901008824100296	 Enterococcus dispar
G900110675	19658	1959109	0.010034153280904737	 Ignavigranum ruoffiae
G005217565	19654	8082711	0.0024316098893057045	 Puteibacter caeruleilacunae
G000613805	19653	3432108	0.005726218405714505	 Phocaeicola paurosaccharolyticus
G003515685	19625	4788543	0.004098323853414285	 Neobacillus notoginsengisoli
G000719955	19624	7086973	0.002769024236440579	 Streptomyces albidoflavus
G004135405	19615	3683091	0.00532568975352496	 Agromyces protaetiae
G004341245	19611	4398782	0.004458279587394874	 Plasticicumulans lactativorans
G900187205	19604	5743123	0.0034134738190353922	 Pandoraea sputorum
G016107555	19598	3020528	0.00648826960054666	 Psychrobacter celer
G001463905	19591	4098813	0.0047796764575500274	 Aureimonas frigidaquae
G000182765	19587	13031298	0.0015030736001893287	 Candida parapsilosis
G010287905	19578	4310358	0.004542082119397043	 Cellulosimicrobium fucosivorans
G014694385	19574	5983927	0.0032710960544806112	 Pseudomonas typographi
G001766235	19562	2999277	0.006522238526151469	 Acetobacter ascendens
G010894475	19559	9011053	0.002170556537621075	 Myxococcus vastator
G014648255	19553	5655789	0.0034571657464590707	 Nocardioides albus
G009601505	19549	7084038	0.0027595842935907457	 Sinorhizobium terangae
G014640055	19549	3590729	0.005444298358355643	 Novosphingobium marinum
G001434935	19542	2689665	0.007265588837271556	 Liquorilactobacillus uvarum
G013912365	19533	2758725	0.007080444770682108	 Thermoactinomyces intermedius
G004359515	19532	2077187	0.009403101405891718	 Macrococcus carouselicus
G001884035	19532	5219324	0.003742247080273231	 Bacillus tropicus
G900113935	19530	3641172	0.005363657635508567	 Aquamicrobium aerolatum
G001591025	19530	3514782	0.005556532382378196	 Sphingomonas soli
G001890105	19528	26093131	0.000748396196684867	 Penicilliopsis zonata
G014203425	19520	7125866	0.0027393161757462182	 Micromonospora echinospora
G010994595	19509	5266373	0.0037044470644217566	 Bacillus paranthracis
G900111205	19506	2277302	0.008565398879902621	 Pediococcus ethanolidurans
G002607605	19503	41960	0.4647998093422307	 Staphylococcus virus P282
G002205635	19503	4307501	0.004527683220503025	 Sphingopyxis witflariensis
G000092125	19502	3721709	0.005240065786981196	 Meiothermus silvanus
G015863265	19483	2219235	0.008779151374234816	 Facklamia lactis
G001741865	19473	6713568	0.0029005440922025365	 Bosea vaviloviae
G007830035	19473	3552591	0.0054813514981037785	 Luteimonas cucumeris
G000215105	19472	3307740	0.005886798841505076	 Isoptericola variabilis
G009733925	19462	1598738	0.012173351731177966	 Streptobacillus canis
G013170725	19457	6602217	0.0029470403653802956	 Mesorhizobium erdmanii
G000009805	19454	6292384	0.0030916739982810968	 Nocardia farcinica
G003856525	19449	4716872	0.004123283396284656	 Vibrio viridaestus
G000930115	19447	35814	0.5429999441559167	 Enterobacteria phage P88
G002108605	19446	2326479	0.008358553848970912	 Neisseria animaloris
G901687125	19440	2487723	0.007814374831924615	 Actinobacillus vicugnae
G000421245	19437	3397065	0.0057217038826163176	 Serinicoccus marinus
G002775015	19433	12741558	0.001525166702533552	 [Candida] auris
G002706665	19430	1978157	0.009822273965109948	 Bifidobacterium pseudolongum
G006334925	19421	2254502	0.008614319259863154	 Corynebacterium tapiri
G003470375	19413	2337660	0.008304458304458305	 Megamonas funiformis
G016605985	19405	5787807	0.0033527379195608976	 Bacillus toyonensis
G000187975	19400	2418578	0.00802124223407308	 Streptococcus criceti
G013408095	19399	3591444	0.005401448553840739	 Novosphingobium marinum
G012396585	19388	2468359	0.007854611099925092	 Streptococcus ovuberis
G007988845	19385	2590083	0.007484316139675833	 Alkalibacterium putridalgicola
G003317055	19384	3099841	0.006253223955680307	 Alkalibaculum bacchi
G900114845	19379	5632055	0.0034408399775925484	 Pimelobacter simplex
G001436025	19374	2256091	0.008587419567739066	 Limosilactobacillus mucosae
G000150115	19362	30485064	0.0006351306987579229	 Histoplasma capsulatum
G000237995	19361	1978953	0.009783456201334747	 Pediococcus claussenii
G009720625	19359	5602542	0.0034553957828428595	 Metabacillus sediminilitoris
G002219285	19358	6133640	0.003156037850281399	 Mycobacterium intracellulare
G019684455	19352	7049355	0.0027452156970389488	 Rhizobium binae
G008807015	19347	2423693	0.007982446621746237	 Neisseria zalophi
G002154385	19336	7249178	0.0026673369035772054	 Streptomyces albovinaceus
G003991585	19335	3354438	0.0057640057738434875	 Saezia sanguinis
G000715205	19314	3738292	0.005166530597395816	 Bacillus zhangzhouensis
G900116145	19310	5803324	0.0033274033984661204	 Streptomyces harbinensis
G000150975	19301	23273302	0.0008293193634491573	 Nannizzia gypsea
G016865215	19295	2362437	0.00816741356489083	 Macrococcus bohemicus
G002086515	19293	4445710	0.004339689273479377	 Mycolicibacter arupensis
G001552075	19285	3918485	0.004921544933820086	 Arthrobacter luteolus
G014218335	19278	5430627	0.0035498663414003577	 Anaerocolumna cellulosilytica
G003515075	19278	3541489	0.005443473070225547	 Sphingomonas gilva
G017876775	19274	6345329	0.003037509954172589	 Mycolicibacterium lutetiense
G000159435	19273	1879552	0.010254039260419505	 Limosilactobacillus vaginalis
G000024565	19270	1673300	0.01151616566067053	 Streptobacillus moniliformis
G001190295	19258	29461	0.6536777434574522	 Propionibacterium virus Kubed
G016583515	19249	4056227	0.004745543087208877	 Marichromatium gracile
G020524625	19248	2713451	0.0070935498743113475	 Brevundimonas poindexterae
G013408305	19244	3526067	0.005457638779977805	 Naumannella cuiyingiana
G003611735	19216	10409124	0.0018460727338823132	 Corallococcus sicarius
G005497185	19206	4837528	0.003970209578115103	 Pectobacterium polonicum
G006540125	19203	3626025	0.005295881854096428	 Halomonas meridiana
G000898835	19200	29516	0.6504946469711343	 Propionibacterium virus ATCC29399BT
G014652775	19200	3447393	0.00556942594012345	 Thermomonas carbonis
G000171015	19200	36144224	0.0005312052072275781	 Trichoderma atroviride
G001855385	19193	2344243	0.008187291163927971	 Andreesenia angusta
G002157585	19178	2496612	0.007681610118031957	 Lentilactobacillus parakefiri
G001951095	19174	2363512	0.008112503765582743	 Weissella cibaria
G012396385	19171	1970056	0.009731195458403213	 Weissella thailandensis
G003119195	19160	7682513	0.0024939756040764267	 Azospirillum baldaniorum
G003850805	19159	3029802	0.00632351553005774	 Acetobacter pasteurianus
G002104795	19153	4081462	0.004692681201001014	 Mycobacterium koreense
G003966225	19153	5678095	0.0033731383500980525	 Shewanella canadensis
G009711085	19139	4319206	0.004431138500918919	 Cellulosimicrobium composti
G902859815	19137	6081237	0.003146892647005864	 Trinickia soli
G014652355	19135	4038198	0.004738499697142141	 Gemmobacter lanyuensis
G004376175	19112	4195375	0.004555492655602896	 Alkalihalobacillus halodurans
G001434335	19088	2080330	0.009175467353737147	 Lactobacillus kalixensis
G008692985	19084	2044593	0.00933388698875522	 Lactococcus garvieae
G001029105	19081	5732704	0.003328446750434001	 Pandoraea faecigallinarum
G014648075	19080	7898788	0.002415560463200177	 Streptomyces ruber
G000242855	19077	3936886	0.004845708003736964	 Bacillus amyloliquefaciens
G018406605	19068	3270651	0.005830032002803112	 Lysobacter caseinilyticus
G006716315	19062	4970507	0.0038350212563829002	 Nocardioides albertanoniae
G014196925	19059	5435718	0.003506252531864236	 Chelatococcus caeni
G000517425	19056	5159445	0.0036934205132528788	 Sodalis praecaptivus
G002155265	19051	2337763	0.008149243528963372	 Corynebacterium pseudotuberculosis
G900636925	19046	5199761	0.0036628606584033383	 Bordetella bronchiseptica
G009380215	19035	7227536	0.0026336776461576947	 Rugamonas aquatica
G020923495	19030	3931259	0.004840688441031232	 Anoxybacillus sediminis
G003148495	19016	7452826	0.0025515153580668594	 Mesorhizobium loti
G001190435	19014	29517	0.6441711556052444	 Propionibacterium virus Lauchelly
G007827295	19010	2925294	0.006498492117373501	 Seleniivibrio woodruffii
G900105995	19009	3769689	0.0050425910466354125	 Pseudomonas pohangensis
G014873945	19008	7069662	0.0026886716790703712	 Rhizobium viscosum
G014117265	18994	2682264	0.007081331293265689	 Corynebacterium hindlerae
G900110855	18985	4789055	0.003964247643846229	 Microlunatus flavus
G016587815	18969	2373923	0.007990570882037876	 Lactobacillus nasalidis
G002958125	18960	58391	0.3247075747974859	 Faecalibacterium virus Oengus
G004134825	18959	4293629	0.00441561206149856	 Agromyces albus
G014280875	18958	5132869	0.0036934509725457636	 Rhizobium daejeonense
G900087055	18945	3405979	0.005562277395133675	 Plesiomonas shigelloides
G019645815	18944	5061737	0.0037425887595503283	 Mycobacterium heraklionense
