Feature ID	Counts	log_counts	Taxon
g__Capnocytophaga_820690	9221.0	3.964778022022376	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Flavobacteriaceae; g__Capnocytophaga_820690; s__Capnocytophaga sp000192225
g__Caulobacter_487784	556.0	2.7450747915820575	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Caulobacter_487784; s__Caulobacter henricii_A
g__VFKE01	11.0	1.0413926851582251	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__VFKE01; s__VFKE01 sp009885695
g__Geothrix	28.0	1.4471580313422192	d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Holophagales; f__Holophagaceae; g__Geothrix; s__Geothrix fermentans
g__Paenibacillus_J_366884	328.0	2.515873843711679	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae_367444; g__Paenibacillus_J_366884; s__
g__Brevibacillus_D	110.0	2.041392685158225	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Brevibacillales; f__Brevibacillaceae; g__Brevibacillus_D; s__Brevibacillus_D thermoruber
g__TOLSYN	8.0	0.9030899869919435	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__Koribacteraceae; g__TOLSYN; s__TOLSYN sp003010405
f__Gp7-AA6; g__Gp7-AA6; s__Gp7-AA6 sp003222385	5.0	0.6989700043360189	d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__UBA5066; f__Gp7-AA6; g__Gp7-AA6; s__Gp7-AA6 sp003222385
g__Luteolibacter_776538	22.0	1.3424226808222062	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Akkermansiaceae; g__Luteolibacter_776538; s__
g__SHVA01; s__SHVA01 sp009691195	4.0	0.6020599913279624	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__70-9; g__SHVA01; s__SHVA01 sp009691195
g__KM106-2	1.0	0.0	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__KM106-2; s__KM106-2 sp009731425
g__Sphingomonas_N	3.0	0.47712125471966244	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas_N; s__
g__Nevskia_608436	3534.0	3.5482665451707454	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Nevskiales; f__Nevskiaceae; g__Nevskia_608436; s__Nevskia soli
g__Shewanella	147.0	2.167317334748176	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Shewanellaceae_666538; g__Shewanella; s__Shewanella putrefaciens_665934
g__Hydrogenophaga_590395	201.0	2.303196057420489	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Hydrogenophaga_590395; s__Hydrogenophaga pseudoflava
g__Aquirickettsiella	146.0	2.164352855784437	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Diplorickettsiales; f__Diplorickettsiaceae; g__Aquirickettsiella; s__Aquirickettsiella grylli
g__Rickettsiella_B_622931	33.0	1.5185139398778875	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Diplorickettsiales; f__Diplorickettsiaceae; g__Rickettsiella_B_622931; s__Rickettsiella_B_622931 viridis
g__Lautropia	22298.0	4.348265911123662	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_595425; f__Burkholderiaceae_A_595425; g__Lautropia; s__
g__Limosilactobacillus	113.0	2.0530784434834195	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Limosilactobacillus; s__Limosilactobacillus gorillae
g__Pseudoalteromonas	17.0	1.2304489213782739	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Alteromonadaceae_665222; g__Pseudoalteromonas; s__Pseudoalteromonas arabiensis
g__Methylopumilus_A_558053	5.0	0.6989700043360189	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Methylophilaceae; g__Methylopumilus_A_558053; s__Methylopumilus_A_558053 planktonicus
g__Alkalimonas	7.0	0.8450980400142568	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Alteromonadaceae_665222; g__Alkalimonas; s__Alkalimonas amylolytica
g__Alkanindiges	6.0	0.7781512503836436	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_660879; f__Moraxellaceae; g__Alkanindiges; s__Alkanindiges illinoisensis
g__Pseudolabrys_502496	24.0	1.380211241711606	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_504705; f__Xanthobacteraceae_503485; g__Pseudolabrys_502496; s__Pseudolabrys taiwanensis
g__Vibrio_678715	34.0	1.5314789170422551	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Vibrionaceae; g__Vibrio_678715; s__Vibrio cholerae_677238
g__Cocleimonas	2.0	0.3010299956639812	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales_608018; f__Thiotrichaceae_608018; g__Cocleimonas; s__Cocleimonas flava
g__Pseudomonas_O_647616	50.0	1.6989700043360187	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_650611; f__Pseudomonadaceae; g__Pseudomonas_O_647616; s__Pseudomonas_O_647616 phragmitis
o__VBWC01; f__VBWC01; g__VBWC01	279.0	2.4456042032735974	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__VBWC01; f__VBWC01; g__VBWC01; s__VBWC01 sp006218035
g__Perlucidibaca_660861; s__Perlucidibaca piscinae	51.0	1.7075701760979363	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_660879; f__Moraxellaceae; g__Perlucidibaca_660861; s__Perlucidibaca piscinae
g__Halopseudomonas_641360; s__Halopseudomonas pelagia	451.0	2.6541765418779604	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_650611; f__Pseudomonadaceae; g__Halopseudomonas_641360; s__Halopseudomonas pelagia
g__Pseudomonas_D_641363; s__Pseudomonas populi	115.0	2.060697840353612	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_650611; f__Pseudomonadaceae; g__Pseudomonas_D_641363; s__Pseudomonas populi
g__Azotobacter_648166	53.0	1.724275869600789	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_650611; f__Pseudomonadaceae; g__Azotobacter_648166; s__Azotobacter bryophylli
g__Pseudomonas_E_650325	75.0	1.8750612633917	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_650611; f__Pseudomonadaceae; g__Pseudomonas_E_650325; s__Pseudomonas_E_650325 peli
g__Pseudomonas_D_641338; s__Pseudomonas_D saudimassiliensis	5.0	0.6989700043360189	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_650611; f__Pseudomonadaceae; g__Pseudomonas_D_641338; s__Pseudomonas_D saudimassiliensis
g__Azomonas_648163	1.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_650611; f__Pseudomonadaceae; g__Azomonas_648163; s__
f__Marinomonadaceae; g__Marinomonas	861.0	2.935003151453655	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_641035; f__Marinomonadaceae; g__Marinomonas; s__
g__Serratia_D_727363	540.0	2.7323937598229686	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A; g__Serratia_D_727363; s__Serratia_D_727363 bockelmannii
g__Pantoea_A_680372	84.0	1.9242792860618816	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A; g__Pantoea_A_680372; s__
g__Cupidesulfovibrio	655.0	2.816241299991783	d__Bacteria; p__Desulfobacterota_I; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Cupidesulfovibrio; s__Cupidesulfovibrio oxamicus
g__Acidovorax_A	356.0	2.5514499979728753	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Acidovorax_A; s__
g__Pelomonas	3480.0	3.5415792439465807	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Pelomonas; s__
g__Herbaspirillum	35.0	1.5440680443502757	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592524; f__Burkholderiaceae_A_574934; g__Herbaspirillum; s__Herbaspirillum huttiense
g__Methylophilus	19.0	1.2787536009528289	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Methylophilaceae; g__Methylophilus; s__
g__Comamonas_F_589250	40549.0	4.607980148316915	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Comamonas_F_589250; s__
g__Methylotenera_A_557105	10.0	1.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Methylophilaceae; g__Methylotenera_A_557105; s__Methylotenera_A_557105 versatilis_B
g__Pseudomonas_B_650451	17906.0	4.252998580156892	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_650611; f__Pseudomonadaceae; g__Pseudomonas_B_650451; s__Pseudomonas_B_650451 rhizoryzae
g__Pseudoxanthomonas_A_615337	10.0	1.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales_616009; f__Xanthomonadaceae_616009; g__Pseudoxanthomonas_A_615337; s__Pseudoxanthomonas_A_615337 mexicana
g__Sulfurifustis; s__Sulfurifustis variabilis	19697.0	4.294400084909811	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Acidiferrobacterales; f__Sulfurifustaceae; g__Sulfurifustis; s__Sulfurifustis variabilis
g__Alcaligenes	3808.0	3.580696939712437	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_595422; f__Burkholderiaceae_A_595422; g__Alcaligenes; s__Alcaligenes faecalis_595233
g__Leptotrichia_A_993641; s__Leptotrichia_A sp001274535	31832.0	4.502863926138332	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales_993777; f__Leptotrichiaceae; g__Leptotrichia_A_993641; s__Leptotrichia_A sp001274535
g__Desulfobacillus	63.0	1.7993405494535817	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597432; f__Rhodocyclaceae; g__Desulfobacillus; s__Desulfobacillus sp002840845
g__Peptostreptococcus	4549.0	3.657915936829955	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Peptostreptococcales; f__Peptostreptococcaceae_256921; g__Peptostreptococcus; s__Peptostreptococcus stomatis
g__Stagnimonas; s__Stagnimonas aquatica	74.0	1.8692317197309762	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Nevskiales; f__Nevskiaceae; g__Stagnimonas; s__Stagnimonas aquatica
g__Piscinibacter	36.0	1.5563025007672873	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Piscinibacter; s__
g__Solimonas_A_608419	8.0	0.9030899869919435	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Nevskiales; f__Nevskiaceae; g__Solimonas_A_608419; s__Solimonas_A_608419 terrae
g__Panacagrimonas	15.0	1.1760912590556813	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Nevskiales; f__Nevskiaceae; g__Panacagrimonas; s__Panacagrimonas perspica
g__Sellimonas	55.0	1.7403626894942439	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Sellimonas; s__Sellimonas intestinalis
g__Campylobacter_B	4611.0	3.6637951222194074	d__Bacteria; p__Campylobacterota; c__Campylobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter_B; s__
g__Chryseobacterium_796614	5958.0	3.775100498879025	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Weeksellaceae; g__Chryseobacterium_796614; s__
g__Flavihumibacter	3.0	0.47712125471966244	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_966727; g__Flavihumibacter; s__Flavihumibacter sp001601815
g__Sediminibacterium	36536.0	4.5627209985989445	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_966727; g__Sediminibacterium; s__
g__Coprococcus_A_121497	8480.0	3.9283958522567137	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Coprococcus_A_121497; s__Coprococcus_A_121497 eutactus
g__Epilithonimonas_794764	10.0	1.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Weeksellaceae; g__Epilithonimonas_794764; s__
g__GCA-002729875	1.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__GCA-2729495; f__GCA-2729495; g__GCA-002729875; s__GCA-002729875 sp002688175
g__Kocuria	11497.0	4.060584531360865	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Micrococcaceae; g__Kocuria; s__
g__Marinococcus	2.0	0.3010299956639812	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_H; f__Marinococcaceae; g__Marinococcus; s__Marinococcus halophilus
g__Rhodothermus_786283	3.0	0.47712125471966244	d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Rhodothermales; f__Rhodothermaceae_786286; g__Rhodothermus_786283; s__
f__Catalimonadaceae_908648; g__Flexibacter	52.0	1.7160033436347992	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Catalimonadaceae_908648; g__Flexibacter; s__Flexibacter flexilis
g__Sporocytophaga	246.0	2.3909351071033793	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cytophagaceae; g__Sporocytophaga; s__Sporocytophaga myxococcoides
g__Solibacter	5.0	0.6989700043360189	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Bryobacterales; f__Bryobacteraceae; g__Solibacter; s__Solibacter usitatus_A
o__Rhizobiales_A_501058; f__Rhizobiaceae_A_501058; g__Rhizobium_A_501058	43.0	1.6334684555795864	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_501058; f__Rhizobiaceae_A_501058; g__Rhizobium_A_501058; s__Rhizobium_A_501058 mesoamericanum
f__Longimicrobiaceae; g__Longimicrobium	40.0	1.6020599913279623	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Longimicrobiales; f__Longimicrobiaceae; g__Longimicrobium; s__Longimicrobium terrae
f__Vulgatibacteraceae; g__Vulgatibacter	74.0	1.8692317197309762	d__Bacteria; p__Myxococcota_A_473307; c__Myxococcia; o__Myxococcales; f__Vulgatibacteraceae; g__Vulgatibacter; s__
g__Cystobacter_463580	8.0	0.9030899869919435	d__Bacteria; p__Myxococcota_A_473307; c__Myxococcia; o__Myxococcales; f__Myxococcaceae; g__Cystobacter_463580; s__
g__Pauljensenia	40947.0	4.612222088485382	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Pauljensenia; s__
g__Roseisolibacter; s__Roseisolibacter agri	16.0	1.2041199826559248	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__Roseisolibacter; s__Roseisolibacter agri
g__Gemmatimonas	314.0	2.496929648073215	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__Gemmatimonas; s__Gemmatimonas aurantiaca
g__Moraxella_A_651148	13649.0	4.13510083376572	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_660879; f__Moraxellaceae; g__Moraxella_A_651148; s__Moraxella_A_651148 atlantae
g__Vitreoscilla	2.0	0.3010299956639812	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Neisseriaceae_563222; g__Vitreoscilla; s__Vitreoscilla massiliensis
g__Shinella	13.0	1.1139433523068367	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_501059; f__Rhizobiaceae_A_501059; g__Shinella; s__Shinella kummerowiae
g__Povalibacter	27.0	1.4313637641589874	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Steroidobacterales; f__Steroidobacteraceae; g__Povalibacter; s__Povalibacter uvarum
g__SZUA-272	7.0	0.8450980400142568	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_650612; f__Porticoccaceae; g__SZUA-272; s__
g__Caballeronia	8.0	0.9030899869919435	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592524; f__Burkholderiaceae_A_580492; g__Caballeronia; s__Caballeronia mineralivorans
g__Accumulibacter	26.0	1.414973347970818	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597432; f__Rhodocyclaceae; g__Accumulibacter; s__
g__Nitrosospira	18.0	1.255272505103306	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Nitrosomonadaceae; g__Nitrosospira; s__Nitrosospira multiformis
g__UKL13-2	5.0	0.6989700043360189	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597439; f__Usitatibacteraceae; g__UKL13-2; s__
g__Aridibacter	5.0	0.6989700043360189	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Blastocatellaceae_430966; g__Aridibacter; s__
g__Stomatobaculum	1488.0	3.17260293120986	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Stomatobaculum; s__Stomatobaculum longum
g__Canicola	7.0	0.8450980400142568	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Pasteurellaceae; g__Canicola; s__Canicola haemoglobinophilus
g__Pelagibacterium	4696.0	3.671728088239558	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_502138; f__Devosiaceae; g__Pelagibacterium; s__
g__Ochrobactrum_C	77.0	1.8864907251724818	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_501396; f__Rhizobiaceae_A_499470; g__Ochrobactrum_C; s__Ochrobactrum_C daejeonensis
g__Azospira_A	139.0	2.143014800254095	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597432; f__Rhodocyclaceae; g__Azospira_A; s__Azospira_A restricta
g__CAG-95	110.0	2.041392685158225	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__CAG-95; s__CAG-95 sp900066375
g__Aggregatibacter_736224	13.0	1.1139433523068367	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Pasteurellaceae; g__Aggregatibacter_736224; s__
f__DTU012; g__DTU012	1.0	0.0	d__Bacteria; p__Firmicutes_G; c__Limnochordia; o__DTU010; f__DTU012; g__DTU012; s__
g__Palsa-89	2217.0	3.345765693114488	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Bryobacterales; f__Bryobacteraceae; g__Palsa-89; s__Palsa-89 sp003166865
o__Absconditabacterales; f__X112; g__HOT-345	5002.0	3.699143687394484	d__Bacteria; p__Patescibacteria; c__JAEDAM01; o__Absconditabacterales; f__X112; g__HOT-345; s__HOT-345 sp003260355
g__Roseomonas_A_507058	94.0	1.9731278535996986	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Roseomonas_A_507058; s__
g__VAYN01; s__VAYN01 sp005885405	143.0	2.155336037465062	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__70-9; g__VAYN01; s__VAYN01 sp005885405
g__Tardiphaga	29.0	1.462397997898956	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_504705; f__Xanthobacteraceae_503485; g__Tardiphaga; s__Tardiphaga robiniae
g__Fulvivirga	35.0	1.5440680443502757	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae_900709; g__Fulvivirga; s__
g__Amaricoccus	100.0	2.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Amaricoccus; s__
f__Pyrinomonadaceae_433912; g__QHXM01	5.0	0.6989700043360189	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae_433912; g__QHXM01; s__QHXM01 sp003222945
f__Angustibacteraceae; g__Angustibacter	3.0	0.47712125471966244	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Angustibacteraceae; g__Angustibacter; s__
g__Gaiella	8.0	0.9030899869919435	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__Gaiella; s__Gaiella occulta
g__Oceanobacillus	403.0	2.6053050461411096	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_D_310495; f__Amphibacillaceae; g__Oceanobacillus; s__Oceanobacillus iheyensis
g__Chryseomicrobium_303841	151.0	2.1789769472931693	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_A; f__Planococcaceae; g__Chryseomicrobium_303841; s__
g__Paenibacillus_V	19.0	1.2787536009528289	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Paenibacillales; f__NBRC-103111; g__Paenibacillus_V; s__
g__Ramlibacter_582307	914.0	2.960946195733831	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Ramlibacter_582307; s__Ramlibacter ginsenosidimutans
g__Tetragenococcus	1199.0	3.0788191830988487	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Tetragenococcus; s__Tetragenococcus halophilus
g__Daejeonella	27.0	1.4313637641589874	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Daejeonella; s__Daejeonella oryzae
g__Afipia	17.0	1.2304489213782739	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_504705; f__Xanthobacteraceae_503485; g__Afipia; s__Pseudomonas carboxydohydrogena
g__Blastocatella	7.0	0.8450980400142568	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Blastocatellaceae_430966; g__Blastocatella; s__Blastocatella fastidiosa
